symbol,event,direction,role,event_date,bar_index,impl
VNAM,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VNCE,SC,NA,IGNORE,2024-05-10,92,kapman_v0_handwritten_structural
VNCE,AR,NA,IGNORE,2024-05-29,104,kapman_v0_handwritten_structural
VNCE,SPRING,UP,ENTRY,2024-06-13,115,kapman_v0_handwritten_structural
VNCE,SOW,DOWN,ENTRY,2024-12-16,242,kapman_v0_handwritten_structural
VNCE,SOS,UP,ENTRY,2024-12-20,246,kapman_v0_handwritten_structural
VNCE,BC,DOWN,ENTRY,2025-12-22,496,kapman_v0_handwritten_structural
VNDA,SPRING,UP,ENTRY,2024-02-06,26,kapman_v0_handwritten_structural
VNDA,SOS,UP,ENTRY,2024-06-13,115,kapman_v0_handwritten_structural
VNDA,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VNDA,AR,NA,IGNORE,2025-04-14,323,kapman_v0_handwritten_structural
VNDA,BC,DOWN,ENTRY,2025-12-08,487,kapman_v0_handwritten_structural
VNET,SOS,UP,ENTRY,2025-02-13,282,kapman_v0_handwritten_structural
VNET,BC,DOWN,ENTRY,2025-09-25,436,kapman_v0_handwritten_structural
VNLA,BC,DOWN,ENTRY,2024-09-06,173,kapman_v0_handwritten_structural
VNLA,SOS,UP,ENTRY,2025-03-27,311,kapman_v0_handwritten_structural
VNM,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VNM,SOS,UP,ENTRY,2025-10-13,448,kapman_v0_handwritten_structural
VNM,BC,DOWN,ENTRY,2025-12-23,498,kapman_v0_handwritten_structural
VNO,SOW,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
VNO,BC,DOWN,ENTRY,2024-08-06,151,kapman_v0_handwritten_structural
VNO,SPRING,UP,ENTRY,2024-08-20,161,kapman_v0_handwritten_structural
VNO,SOS,UP,ENTRY,2024-09-12,177,kapman_v0_handwritten_structural
VNO,SC,NA,IGNORE,2025-11-05,465,kapman_v0_handwritten_structural
VNO,AR,NA,IGNORE,2025-11-07,467,kapman_v0_handwritten_structural
VNQ,BC,DOWN,ENTRY,2024-08-06,151,kapman_v0_handwritten_structural
VNQ,SOS,UP,ENTRY,2024-10-21,204,kapman_v0_handwritten_structural
VNQ,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VNQ,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
VNRX,SOS,UP,ENTRY,2024-03-12,50,kapman_v0_handwritten_structural
VNRX,SC,NA,IGNORE,2024-08-09,154,kapman_v0_handwritten_structural
VNRX,AR,NA,IGNORE,2024-08-14,157,kapman_v0_handwritten_structural
VNRX,SPRING,UP,ENTRY,2025-05-20,348,kapman_v0_handwritten_structural
VNRX,BC,DOWN,ENTRY,2025-06-20,369,kapman_v0_handwritten_structural
VNRX,SOW,DOWN,ENTRY,2025-11-25,479,kapman_v0_handwritten_structural
VNSE,SC,NA,IGNORE,2024-04-11,71,kapman_v0_handwritten_structural
VNSE,AR,NA,IGNORE,2024-04-22,78,kapman_v0_handwritten_structural
VNSE,SOW,DOWN,ENTRY,2024-05-01,85,kapman_v0_handwritten_structural
VNT,SOS,UP,ENTRY,2024-04-03,65,kapman_v0_handwritten_structural
VNT,BC,DOWN,ENTRY,2025-07-31,397,kapman_v0_handwritten_structural
VNT,SC,NA,IGNORE,2025-10-31,462,kapman_v0_handwritten_structural
VO,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOC,SOS,UP,ENTRY,2024-02-27,40,kapman_v0_handwritten_structural
VOC,BC,DOWN,ENTRY,2025-10-22,455,kapman_v0_handwritten_structural
VOD,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOD,BC,DOWN,ENTRY,2025-10-28,459,kapman_v0_handwritten_structural
VOD,SOS,UP,ENTRY,2025-11-11,469,kapman_v0_handwritten_structural
VOE,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOE,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
VOLT,BC,DOWN,ENTRY,2025-10-14,214,kapman_v0_handwritten_structural
VONE,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VONE,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VONG,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VONG,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VONV,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VONV,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOO,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOOG,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOOV,BC,DOWN,ENTRY,2024-07-16,136,kapman_v0_handwritten_structural
VOOV,SOS,UP,ENTRY,2024-09-11,176,kapman_v0_handwritten_structural
VOOV,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOOV,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
VOR,SOS,UP,ENTRY,2024-04-01,63,kapman_v0_handwritten_structural
VOR,BC,DOWN,ENTRY,2025-06-25,372,kapman_v0_handwritten_structural
VOT,BC,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
VOT,SOS,UP,ENTRY,2024-12-09,238,kapman_v0_handwritten_structural
VOT,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VOT,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOTE,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VOTE,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOX,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VOXR,BC,DOWN,ENTRY,2025-05-27,352,kapman_v0_handwritten_structural
VOXR,SOS,UP,ENTRY,2025-09-22,433,kapman_v0_handwritten_structural
VOYA,SOS,UP,ENTRY,2024-05-24,102,kapman_v0_handwritten_structural
VOYA,BC,DOWN,ENTRY,2025-08-06,401,kapman_v0_handwritten_structural
VPC,SOW,DOWN,ENTRY,2024-03-21,57,kapman_v0_handwritten_structural
VPC,SPRING,UP,ENTRY,2024-04-22,78,kapman_v0_handwritten_structural
VPC,SC,NA,IGNORE,2024-06-28,125,kapman_v0_handwritten_structural
VPC,AR,NA,IGNORE,2024-07-11,133,kapman_v0_handwritten_structural
VPG,BC,DOWN,ENTRY,2025-10-15,450,kapman_v0_handwritten_structural
VPL,SOW,DOWN,ENTRY,2024-03-14,52,kapman_v0_handwritten_structural
VPL,SC,NA,IGNORE,2025-10-14,449,kapman_v0_handwritten_structural
VPL,AR,NA,IGNORE,2025-11-05,465,kapman_v0_handwritten_structural
VPLS,SOW,DOWN,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
VPLS,SC,NA,IGNORE,2025-07-24,392,kapman_v0_handwritten_structural
VPLS,AR,NA,IGNORE,2025-07-25,393,kapman_v0_handwritten_structural
VPLS,BC,DOWN,ENTRY,2025-08-06,401,kapman_v0_handwritten_structural
VRA,SOS,UP,ENTRY,2024-03-13,51,kapman_v0_handwritten_structural
VRA,SC,NA,IGNORE,2025-03-12,300,kapman_v0_handwritten_structural
VRA,AR,NA,IGNORE,2025-03-17,303,kapman_v0_handwritten_structural
VRA,SPRING,UP,ENTRY,2025-06-03,357,kapman_v0_handwritten_structural
VRA,SOW,DOWN,ENTRY,2025-06-11,363,kapman_v0_handwritten_structural
VRA,BC,DOWN,ENTRY,2025-10-28,459,kapman_v0_handwritten_structural
VRAI,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VRAI,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
VRAR,SC,NA,IGNORE,2024-08-01,148,kapman_v0_handwritten_structural
VRAR,AR,NA,IGNORE,2024-08-02,149,kapman_v0_handwritten_structural
VRAR,SOW,DOWN,ENTRY,2024-11-15,223,kapman_v0_handwritten_structural
VRAR,SPRING,UP,ENTRY,2024-11-22,228,kapman_v0_handwritten_structural
VRAR,SOS,UP,ENTRY,2024-12-18,245,kapman_v0_handwritten_structural
VRAR,BC,DOWN,ENTRY,2025-09-18,431,kapman_v0_handwritten_structural
VRAX,SOS,UP,ENTRY,2024-05-31,106,kapman_v0_handwritten_structural
VRAX,BC,DOWN,ENTRY,2025-07-21,389,kapman_v0_handwritten_structural
VRCA,SC,NA,IGNORE,2025-03-17,303,kapman_v0_handwritten_structural
VRCA,AR,NA,IGNORE,2025-04-04,317,kapman_v0_handwritten_structural
VRCA,BC,DOWN,ENTRY,2025-11-28,481,kapman_v0_handwritten_structural
VRDN,SC,NA,IGNORE,2024-06-11,113,kapman_v0_handwritten_structural
VRDN,BC,DOWN,ENTRY,2025-11-06,466,kapman_v0_handwritten_structural
VRE,SC,NA,IGNORE,2024-06-20,119,kapman_v0_handwritten_structural
VRE,SOS,UP,ENTRY,2024-09-20,183,kapman_v0_handwritten_structural
VRE,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
VREX,SOS,UP,ENTRY,2024-04-12,72,kapman_v0_handwritten_structural
VREX,SOW,DOWN,ENTRY,2025-05-09,341,kapman_v0_handwritten_structural
VREX,SPRING,UP,ENTRY,2025-08-01,398,kapman_v0_handwritten_structural
VREX,SC,NA,IGNORE,2025-08-07,402,kapman_v0_handwritten_structural
VREX,AR,NA,IGNORE,2025-08-08,403,kapman_v0_handwritten_structural
VREX,BC,DOWN,ENTRY,2025-11-18,474,kapman_v0_handwritten_structural
VRIG,SOW,DOWN,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
VRIG,SC,NA,IGNORE,2025-10-22,455,kapman_v0_handwritten_structural
VRIG,AR,NA,IGNORE,2025-10-27,458,kapman_v0_handwritten_structural
VRM,SPRING,UP,ENTRY,2024-02-12,30,kapman_v0_handwritten_structural
VRM,SC,NA,IGNORE,2024-11-13,221,kapman_v0_handwritten_structural
VRM,AR,NA,IGNORE,2024-11-19,225,kapman_v0_handwritten_structural
VRME,SOS,UP,ENTRY,2024-04-08,68,kapman_v0_handwritten_structural
VRME,BC,DOWN,ENTRY,2025-10-20,453,kapman_v0_handwritten_structural
VRNS,SOS,UP,ENTRY,2024-10-09,196,kapman_v0_handwritten_structural
VRNS,SC,NA,IGNORE,2025-02-05,276,kapman_v0_handwritten_structural
VRNS,BC,DOWN,ENTRY,2025-07-30,396,kapman_v0_handwritten_structural
VRP,SC,NA,IGNORE,2024-08-02,149,kapman_v0_handwritten_structural
VRP,AR,NA,IGNORE,2024-08-07,152,kapman_v0_handwritten_structural
VRP,SOW,DOWN,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
VRP,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
VRRM,SPRING,UP,ENTRY,2024-02-23,38,kapman_v0_handwritten_structural
VRRM,SOW,DOWN,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
VRRM,SC,NA,IGNORE,2025-11-05,465,kapman_v0_handwritten_structural
VRRM,AR,NA,IGNORE,2025-11-14,472,kapman_v0_handwritten_structural
VRSK,BC,DOWN,ENTRY,2025-02-26,290,kapman_v0_handwritten_structural
VRSK,SC,NA,IGNORE,2025-10-29,460,kapman_v0_handwritten_structural
VRSK,AR,NA,IGNORE,2025-10-30,461,kapman_v0_handwritten_structural
VRSN,SOW,DOWN,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
VRSN,SPRING,UP,ENTRY,2025-02-07,278,kapman_v0_handwritten_structural
VRSN,BC,DOWN,ENTRY,2025-07-25,393,kapman_v0_handwritten_structural
VRSN,SC,NA,IGNORE,2025-10-24,457,kapman_v0_handwritten_structural
VRSN,AR,NA,IGNORE,2025-10-27,458,kapman_v0_handwritten_structural
VRT,BC,DOWN,ENTRY,2025-10-01,440,kapman_v0_handwritten_structural
VRT,SOS,UP,ENTRY,2025-10-13,448,kapman_v0_handwritten_structural
VRTS,BC,DOWN,ENTRY,2024-03-06,46,kapman_v0_handwritten_structural
VRTX,SOS,UP,ENTRY,2024-06-03,107,kapman_v0_handwritten_structural
VRTX,SC,NA,IGNORE,2025-05-06,338,kapman_v0_handwritten_structural
VRTX,BC,DOWN,ENTRY,2025-12-03,484,kapman_v0_handwritten_structural
VS,SPRING,UP,ENTRY,2024-10-15,200,kapman_v0_handwritten_structural
VS,SOS,UP,ENTRY,2024-10-16,201,kapman_v0_handwritten_structural
VS,BC,DOWN,ENTRY,2025-06-17,367,kapman_v0_handwritten_structural
VS,SC,NA,IGNORE,2025-12-03,484,kapman_v0_handwritten_structural
VS,AR,NA,IGNORE,2025-12-10,489,kapman_v0_handwritten_structural
VSAT,SC,NA,IGNORE,2024-11-21,227,kapman_v0_handwritten_structural
VSAT,AR,NA,IGNORE,2024-11-22,228,kapman_v0_handwritten_structural
VSAT,BC,DOWN,ENTRY,2025-08-06,401,kapman_v0_handwritten_structural
VSAT,SOS,UP,ENTRY,2025-08-27,416,kapman_v0_handwritten_structural
VSCO,SC,NA,IGNORE,2025-04-04,317,kapman_v0_handwritten_structural
VSCO,AR,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VSCO,BC,DOWN,ENTRY,2025-12-05,486,kapman_v0_handwritten_structural
VSDA,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VSDA,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
VSDM,BC,DOWN,ENTRY,2025-02-25,62,kapman_v0_handwritten_structural
VSDM,SOS,UP,ENTRY,2025-08-06,174,kapman_v0_handwritten_structural
VSEC,SPRING,UP,ENTRY,2024-02-29,42,kapman_v0_handwritten_structural
VSEC,SC,NA,IGNORE,2024-08-01,148,kapman_v0_handwritten_structural
VSEC,AR,NA,IGNORE,2024-08-07,152,kapman_v0_handwritten_structural
VSEC,BC,DOWN,ENTRY,2025-02-27,291,kapman_v0_handwritten_structural
VSEC,SOS,UP,ENTRY,2025-06-26,373,kapman_v0_handwritten_structural
VSEE,SOS,UP,ENTRY,2024-10-18,81,kapman_v0_handwritten_structural
VSEE,BC,DOWN,ENTRY,2025-10-21,332,kapman_v0_handwritten_structural
VSGX,SOS,UP,ENTRY,2024-03-12,50,kapman_v0_handwritten_structural
VSGX,BC,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
VSGX,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VSGX,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
VSH,SOS,UP,ENTRY,2024-02-28,41,kapman_v0_handwritten_structural
VSH,BC,DOWN,ENTRY,2024-11-26,230,kapman_v0_handwritten_structural
VSH,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VSHY,SOW,DOWN,ENTRY,2024-05-28,103,kapman_v0_handwritten_structural
VSHY,SC,NA,IGNORE,2024-06-14,116,kapman_v0_handwritten_structural
VSHY,AR,NA,IGNORE,2024-06-17,117,kapman_v0_handwritten_structural
VSHY,SOS,UP,ENTRY,2024-08-23,164,kapman_v0_handwritten_structural
VSHY,BC,DOWN,ENTRY,2025-01-23,267,kapman_v0_handwritten_structural
VSLU,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VSLU,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VSME,BC,DOWN,ENTRY,2025-09-02,419,kapman_v0_handwritten_structural
VST,BC,DOWN,ENTRY,2025-08-07,402,kapman_v0_handwritten_structural
VSTA,SPRING,UP,ENTRY,2024-12-17,243,kapman_v0_handwritten_structural
VSTA,SC,NA,IGNORE,2024-12-19,245,kapman_v0_handwritten_structural
VSTA,AR,NA,IGNORE,2024-12-20,246,kapman_v0_handwritten_structural
VSTA,BC,DOWN,ENTRY,2025-08-13,405,kapman_v0_handwritten_structural
VSTM,SOS,UP,ENTRY,2024-05-06,88,kapman_v0_handwritten_structural
VSTM,SOW,DOWN,ENTRY,2024-05-24,102,kapman_v0_handwritten_structural
VSTM,SPRING,UP,ENTRY,2024-12-31,253,kapman_v0_handwritten_structural
VSTM,BC,DOWN,ENTRY,2025-08-11,404,kapman_v0_handwritten_structural
VSTM,SC,NA,IGNORE,2025-10-20,453,kapman_v0_handwritten_structural
VSTM,AR,NA,IGNORE,2025-10-27,458,kapman_v0_handwritten_structural
VSTS,SOS,UP,ENTRY,2024-04-15,73,kapman_v0_handwritten_structural
VSTS,SPRING,UP,ENTRY,2024-05-06,88,kapman_v0_handwritten_structural
VSTS,SC,NA,IGNORE,2025-03-19,305,kapman_v0_handwritten_structural
VSTS,AR,NA,IGNORE,2025-04-02,315,kapman_v0_handwritten_structural
VSTS,SOW,DOWN,ENTRY,2025-04-03,316,kapman_v0_handwritten_structural
VSTS,BC,DOWN,ENTRY,2025-12-02,483,kapman_v0_handwritten_structural
VT,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTAK,SOS,UP,ENTRY,2024-07-15,135,kapman_v0_handwritten_structural
VTAK,BC,DOWN,ENTRY,2025-12-08,487,kapman_v0_handwritten_structural
VTC,SC,NA,IGNORE,2024-03-01,43,kapman_v0_handwritten_structural
VTC,AR,NA,IGNORE,2024-03-20,56,kapman_v0_handwritten_structural
VTC,SOW,DOWN,ENTRY,2024-07-01,126,kapman_v0_handwritten_structural
VTC,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
VTEB,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTEC,SC,NA,IGNORE,2025-04-09,299,kapman_v0_handwritten_structural
VTEC,AR,NA,IGNORE,2025-04-10,300,kapman_v0_handwritten_structural
VTEI,SC,NA,IGNORE,2025-04-09,299,kapman_v0_handwritten_structural
VTEI,AR,NA,IGNORE,2025-04-11,301,kapman_v0_handwritten_structural
VTES,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTES,SOS,UP,ENTRY,2025-09-08,423,kapman_v0_handwritten_structural
VTES,BC,DOWN,ENTRY,2025-10-31,462,kapman_v0_handwritten_structural
VTEX,BC,DOWN,ENTRY,2024-03-07,47,kapman_v0_handwritten_structural
VTEX,SPRING,UP,ENTRY,2024-08-05,150,kapman_v0_handwritten_structural
VTEX,SC,NA,IGNORE,2024-11-06,216,kapman_v0_handwritten_structural
VTEX,AR,NA,IGNORE,2024-12-04,235,kapman_v0_handwritten_structural
VTEX,SOW,DOWN,ENTRY,2024-12-18,245,kapman_v0_handwritten_structural
VTGN,SOS,UP,ENTRY,2024-03-28,62,kapman_v0_handwritten_structural
VTGN,SOW,DOWN,ENTRY,2024-06-12,114,kapman_v0_handwritten_structural
VTGN,BC,DOWN,ENTRY,2025-07-25,393,kapman_v0_handwritten_structural
VTGN,SC,NA,IGNORE,2025-11-17,473,kapman_v0_handwritten_structural
VTGN,AR,NA,IGNORE,2025-11-18,474,kapman_v0_handwritten_structural
VTGN,SPRING,UP,ENTRY,2025-12-03,484,kapman_v0_handwritten_structural
VTHR,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VTHR,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTI,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTI,BC,DOWN,ENTRY,2025-10-14,449,kapman_v0_handwritten_structural
VTIP,BC,DOWN,ENTRY,2024-08-05,150,kapman_v0_handwritten_structural
VTMX,SOS,UP,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
VTMX,SOW,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
VTMX,SPRING,UP,ENTRY,2025-04-22,328,kapman_v0_handwritten_structural
VTMX,SC,NA,IGNORE,2025-07-16,386,kapman_v0_handwritten_structural
VTMX,AR,NA,IGNORE,2025-07-23,391,kapman_v0_handwritten_structural
VTMX,BC,DOWN,ENTRY,2025-10-24,457,kapman_v0_handwritten_structural
VTOL,BC,DOWN,ENTRY,2025-11-03,463,kapman_v0_handwritten_structural
VTR,BC,DOWN,ENTRY,2025-10-30,461,kapman_v0_handwritten_structural
VTRS,SC,NA,IGNORE,2025-02-27,291,kapman_v0_handwritten_structural
VTRS,AR,NA,IGNORE,2025-03-03,293,kapman_v0_handwritten_structural
VTRS,SOW,DOWN,ENTRY,2025-04-04,317,kapman_v0_handwritten_structural
VTRS,SPRING,UP,ENTRY,2025-05-30,355,kapman_v0_handwritten_structural
VTRS,BC,DOWN,ENTRY,2025-08-08,403,kapman_v0_handwritten_structural
VTS,SOS,UP,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
VTS,SOW,DOWN,ENTRY,2025-04-08,319,kapman_v0_handwritten_structural
VTS,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
VTS,BC,DOWN,ENTRY,2025-08-05,400,kapman_v0_handwritten_structural
VTS,SC,NA,IGNORE,2025-11-04,464,kapman_v0_handwritten_structural
VTS,AR,NA,IGNORE,2025-11-07,467,kapman_v0_handwritten_structural
VTSI,SOS,UP,ENTRY,2024-04-01,63,kapman_v0_handwritten_structural
VTSI,BC,DOWN,ENTRY,2025-05-13,343,kapman_v0_handwritten_structural
VTV,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VTV,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTV,BC,DOWN,ENTRY,2025-07-01,376,kapman_v0_handwritten_structural
VTV,SOS,UP,ENTRY,2025-09-05,422,kapman_v0_handwritten_structural
VTVT,SC,NA,IGNORE,2024-07-29,144,kapman_v0_handwritten_structural
VTVT,AR,NA,IGNORE,2024-08-06,150,kapman_v0_handwritten_structural
VTVT,BC,DOWN,ENTRY,2025-12-10,474,kapman_v0_handwritten_structural
VTWG,BC,DOWN,ENTRY,2024-07-16,136,kapman_v0_handwritten_structural
VTWG,SOS,UP,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
VTWG,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTWO,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTWO,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
VTWV,SC,NA,IGNORE,2025-04-04,317,kapman_v0_handwritten_structural
VTWV,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VTWV,BC,DOWN,ENTRY,2025-10-14,449,kapman_v0_handwritten_structural
VTWV,SOS,UP,ENTRY,2025-12-10,489,kapman_v0_handwritten_structural
VTYX,SOS,UP,ENTRY,2024-03-08,48,kapman_v0_handwritten_structural
VTYX,BC,DOWN,ENTRY,2025-10-22,455,kapman_v0_handwritten_structural
VUG,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VUSB,SOW,DOWN,ENTRY,2024-04-01,63,kapman_v0_handwritten_structural
VUSB,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VUSB,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VUZI,SC,NA,IGNORE,2024-04-04,66,kapman_v0_handwritten_structural
VUZI,AR,NA,IGNORE,2024-04-08,68,kapman_v0_handwritten_structural
VUZI,SPRING,UP,ENTRY,2024-04-16,74,kapman_v0_handwritten_structural
VUZI,SOW,DOWN,ENTRY,2024-09-03,170,kapman_v0_handwritten_structural
VUZI,SOS,UP,ENTRY,2024-12-20,247,kapman_v0_handwritten_structural
VUZI,BC,DOWN,ENTRY,2025-12-23,498,kapman_v0_handwritten_structural
VV,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VV,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VVOS,BC,DOWN,ENTRY,2025-01-10,259,kapman_v0_handwritten_structural
VVOS,SOS,UP,ENTRY,2025-01-16,263,kapman_v0_handwritten_structural
VVPR,SOW,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
VVPR,SOS,UP,ENTRY,2024-04-02,64,kapman_v0_handwritten_structural
VVPR,BC,DOWN,ENTRY,2025-03-24,308,kapman_v0_handwritten_structural
VVPR,SPRING,UP,ENTRY,2025-03-24,308,kapman_v0_handwritten_structural
VVPR,SC,NA,IGNORE,2025-08-08,403,kapman_v0_handwritten_structural
VVPR,AR,NA,IGNORE,2025-08-11,404,kapman_v0_handwritten_structural
VVV,SOS,UP,ENTRY,2024-05-08,90,kapman_v0_handwritten_structural
VVV,BC,DOWN,ENTRY,2025-05-08,340,kapman_v0_handwritten_structural
VVV,SC,NA,IGNORE,2025-11-19,475,kapman_v0_handwritten_structural
VVV,AR,NA,IGNORE,2025-11-21,477,kapman_v0_handwritten_structural
VVX,SPRING,UP,ENTRY,2024-03-05,45,kapman_v0_handwritten_structural
VVX,SOW,DOWN,ENTRY,2024-03-05,45,kapman_v0_handwritten_structural
VVX,SOS,UP,ENTRY,2024-10-11,198,kapman_v0_handwritten_structural
VVX,SC,NA,IGNORE,2025-02-25,289,kapman_v0_handwritten_structural
VVX,AR,NA,IGNORE,2025-03-17,303,kapman_v0_handwritten_structural
VVX,BC,DOWN,ENTRY,2025-08-05,400,kapman_v0_handwritten_structural
VWO,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VXF,BC,DOWN,ENTRY,2024-07-16,136,kapman_v0_handwritten_structural
VXF,SOS,UP,ENTRY,2024-11-05,215,kapman_v0_handwritten_structural
VXF,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
VXF,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VXUS,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VXUS,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
VXX,SOW,DOWN,ENTRY,2024-03-08,48,kapman_v0_handwritten_structural
VXX,SOS,UP,ENTRY,2024-07-24,142,kapman_v0_handwritten_structural
VXX,SC,NA,IGNORE,2024-11-15,223,kapman_v0_handwritten_structural
VXX,AR,NA,IGNORE,2024-11-20,226,kapman_v0_handwritten_structural
VXX,SPRING,UP,ENTRY,2024-12-18,245,kapman_v0_handwritten_structural
VXX,BC,DOWN,ENTRY,2025-11-20,476,kapman_v0_handwritten_structural
VXZ,SOS,UP,ENTRY,2024-08-05,150,kapman_v0_handwritten_structural
VXZ,BC,DOWN,ENTRY,2025-03-03,293,kapman_v0_handwritten_structural
VYGR,SOS,UP,ENTRY,2024-02-29,42,kapman_v0_handwritten_structural
VYGR,BC,DOWN,ENTRY,2025-10-08,445,kapman_v0_handwritten_structural
VYM,BC,DOWN,ENTRY,2024-11-21,227,kapman_v0_handwritten_structural
VYM,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
VYM,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
VYM,SOS,UP,ENTRY,2025-07-30,396,kapman_v0_handwritten_structural
VYMI,SPRING,UP,ENTRY,2024-02-05,25,kapman_v0_handwritten_structural
VYMI,SC,NA,IGNORE,2024-08-06,151,kapman_v0_handwritten_structural
VYMI,AR,NA,IGNORE,2024-08-07,152,kapman_v0_handwritten_structural
VYNE,SOS,UP,ENTRY,2024-03-19,55,kapman_v0_handwritten_structural
VYNE,BC,DOWN,ENTRY,2025-10-07,444,kapman_v0_handwritten_structural
VYX,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
VYX,SC,NA,IGNORE,2025-03-04,294,kapman_v0_handwritten_structural
VYX,AR,NA,IGNORE,2025-03-17,303,kapman_v0_handwritten_structural
VYX,SOW,DOWN,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
